timestamp,tag,x,y,z, pressure, acceleration_0, acceleration_1, acceleration_2, magnetic_0, magnetic_1, magnetic_2, angular_vel_0, angular_vel_1, angular_vel_2, euler_angles_0, euler_angles_1, euler_angles_2, quaternion_0, quaternion_1, quaternion_2, quaternion_3, linear_acceleration_0, linear_acceleration_1, linear_acceleration_2, gravity_vector_0, gravity_vector_1, gravity_vector_2, temperature
1551532103,0x6737,-845,5694,380,100386500,734,336,-573,-316,-536,508,-4,-1,0,3348,777,-2387,1924,14301,2438,7366,1,2,-12,735,332,-557,42
1551532103,0x6724,-2655,6913,405,100295250,658,394,-228,-697,-433,299,240,-2,699,2367,1205,-1531,3154,-10098,-5970,-10994,-249,163,-199,948,246,-24,44
1551532104,0x6726,-960,4741,4779,100302250,-907,115,-364,248,200,-1404,-1,-1,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,0,-3,-904,114,-361,39
1551532105,0x6734,-2257,6000,4693,100373500,-330,921,-43,635,-1001,755,48,-97,31,589,-303,-1480,10760,11823,118,-3587,-11,-4,-2,-319,926,-40,46
1551532105,0x6750,-741,7850,4630,100587500,-561,82,782,68,481,-120,0,2,-1,5752,-575,-98,15564,730,5064,63,13,-2,-6,-575,85,789,41
1551532105,0x6735,-401,5189,5058,100404000,-140,32,981,305,504,-248,3,-1,1,4824,-138,-33,-14252,347,-1226,-7981,7,0,10,-147,35,968,40
1551532105,0x6737,-711,5740,4809,100386250,733,333,-576,-299,-542,515,4,2,1,3348,777,-2387,1924,14301,2438,7366,-1,1,-19,735,332,-557,42
1551532106,0x6e36,-2159,7467,4580,100372250,521,194,-791,-411,193,572,75,189,-432,5302,400,-2812,3585,3949,-15488,333,105,129,94,415,65,-885,41
1551532106,0x6e58,-618,4975,4885,100436500,396,-215,-874,-1532,2174,1988,1,-2,1,5006,377,2652,2338,6361,-14593,3092,3,5,-3,392,-221,-870,37
1551532106,0x6737,-601,5561,4533,100386750,736,334,-571,-312,-536,515,0,-5,0,3348,777,-2387,1924,14301,2438,7366,1,2,-14,735,332,-557,42
1551532106,0x6724,-2793,6877,268,100290750,761,318,-136,-684,-289,518,-329,207,-139,1841,1181,-1743,5930,-8125,-8964,-9321,-136,-18,-90,941,258,-88,44
1551532106,0x6726,-1032,4629,566,100303000,-905,116,-375,248,217,-1425,0,3,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,1,-11,-904,114,-361,39
1551532107,0x6734,-2394,5822,4557,100371750,-353,905,213,606,-984,443,-313,75,-135,662,-329,-1191,12122,10026,112,-4578,2,17,-53,-345,884,246,46
1551532107,0x6750,-721,7909,4651,100587250,-561,82,782,75,492,-124,-1,3,-1,5752,-575,-98,15564,730,5064,63,14,-1,-4,-575,85,789,41
1551532108,0x6735,-451,5006,211,100403750,-140,32,977,299,510,-249,-3,-1,-1,4824,-138,-33,-14252,347,-1226,-7981,7,-2,8,-147,35,968,40
1551532108,0x6737,-669,5533,740,100384750,738,331,-570,-312,-544,502,-1,-2,-1,3348,777,-2387,1924,14301,2438,7366,3,0,-13,735,332,-557,42
1551532108,0x6e36,-2097,7297,4789,100373000,238,-3,-866,-248,408,564,698,-422,938,5643,244,2646,1998,959,-16080,2227,-34,243,42,250,-247,-915,41
1551532108,0x6e58,-678,5016,270,100440500,394,-212,-872,-1544,2180,1974,3,-9,0,5006,377,2652,2337,6361,-14593,3092,0,7,-5,392,-221,-870,37
1551532109,0x6737,-590,5447,4900,100385500,735,334,-569,-316,-536,521,1,-3,0,3348,777,-2387,1924,14301,2438,7366,0,2,-12,735,332,-557,42
1551532109,0x6726,-926,4863,4732,100302500,-907,117,-374,248,230,-1392,0,1,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-4,1,-8,-904,114,-361,39
1551532110,0x6734,-2190,5534,4879,100374500,-537,732,321,148,-915,196,366,-581,-461,5753,-503,-1070,13386,7860,5240,-27,-22,-36,-6,-512,769,328,46
1551532110,0x6750,-725,7869,4607,100587000,-560,82,785,68,492,-147,1,0,0,5752,-575,-98,15564,730,5064,63,15,-3,-3,-575,85,789,41
1551532111,0x6735,-515,4978,312,100406750,-140,32,979,316,528,-248,1,1,0,4824,-138,-33,-14252,347,-1226,-7981,7,-2,10,-147,35,968,40
1551532111,0x6737,-862,5709,461,100388750,735,335,-569,-316,-555,521,1,2,1,3348,777,-2387,1924,14301,2438,7366,0,0,-8,735,332,-557,42
1551532111,0x6e36,-2032,7369,561,100378250,172,-332,-892,-441,233,518,300,-42,495,4858,309,2827,2213,7619,-14234,1695,-151,-279,31,324,-53,-923,41
1551532112,0x6e58,-642,5146,4977,100441500,395,-213,-873,-1526,2169,1961,-2,3,0,5006,377,2652,2337,6361,-14593,3092,1,7,-3,392,-221,-870,37
1551532112,0x6737,-774,5565,434,100386500,734,335,-575,-323,-544,529,0,2,0,3348,777,-2387,1924,14301,2438,7366,0,0,-12,735,332,-557,42
1551532112,0x6724,-2890,6913,5042,100296250,949,56,-183,-635,-452,502,62,249,318,2439,1143,-2229,2402,-11592,-5670,-9806,19,-146,52,929,202,-235,44
1551532112,0x6726,-929,4734,4807,100303750,-907,113,-372,236,217,-1406,-1,5,-2,3691,-1076,-2599,-3943,11422,-7297,-8318,-4,1,-11,-904,114,-361,39
1551532113,0x6734,-1851,6064,4708,100376250,-627,882,208,403,-835,182,1689,-1222,-599,282,-601,-1049,13188,8112,4952,-2049,-29,174,-112,-598,707,320,46
1551532113,0x6750,-705,7800,4587,100586250,-562,84,786,80,492,-132,-2,0,-1,5752,-575,-98,15564,730,5064,63,13,-1,-2,-575,85,789,41
1551532113,0x6735,-402,5138,5075,100405500,-139,31,979,305,486,-248,-3,-1,-1,4824,-138,-33,-14252,347,-1226,-7981,8,-3,10,-147,35,968,40
1551532114,0x6737,-754,5597,493,100390500,736,334,-566,-312,-561,508,-1,0,0,3348,777,-2387,1924,14301,2438,7366,1,2,-9,735,332,-557,42
1551532114,0x6e36,-2291,7418,680,100381000,146,193,-956,-440,-40,652,-189,-158,644,4374,224,-2795,1962,11141,-11823,833,-113,94,-7,237,87,-947,41
1551532114,0x6e58,-170,5498,-403,100442000,395,-212,-869,-1513,2174,1974,-3,0,0,5006,377,2652,2337,6361,-14593,3092,2,8,1,392,-221,-870,37
1551532114,0x6737,-654,5520,4874,100391750,738,332,-567,-316,-544,515,-2,1,0,3348,777,-2387,1924,14301,2438,7366,1,1,-18,735,332,-557,42
1551532115,0x6726,-996,4605,4724,100309000,-908,116,-375,241,230,-1404,-1,-1,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-4,1,-14,-904,114,-361,39
1551532116,0x6734,-1749,6747,-349,100377000,-609,712,254,492,-785,275,-176,42,59,685,-628,-1150,12011,9530,3336,-4714,13,-8,13,-621,721,235,46
1551532116,0x6750,-849,7732,579,100582250,-560,84,782,68,492,-147,-2,1,0,5752,-575,-98,15564,730,5064,63,14,0,-2,-575,85,789,41
1551532116,0x6735,-365,5107,-70,100406250,-141,31,971,305,504,-248,-1,0,-1,4824,-138,-33,-14252,347,-1226,-7981,8,-2,-1,-147,35,968,40
1551532117,0x6737,-785,5430,682,100389500,736,335,-564,-299,-518,529,0,6,0,3348,777,-2387,1924,14301,2438,7366,0,3,-7,735,332,-557,42
1551532117,0x6e36,-1969,7322,4718,100375250,327,-133,-823,-456,243,504,-10,31,-405,4826,302,2773,1907,7868,-14087,2107,7,-32,94,317,-107,-921,41
1551532117,0x6e58,-731,5062,299,100440500,393,-216,-875,-1520,2163,1968,-1,4,1,5006,377,2652,2337,6361,-14593,3092,2,7,-1,392,-221,-870,37
1551532117,0x6737,-616,5427,506,100390500,733,333,-564,-336,-550,548,1,3,0,3348,777,-2387,1924,14301,2438,7366,-1,1,-7,735,332,-557,42
1551532118,0x6724,0,0,0,100290250,772,87,-7,-659,-656,377,-382,-757,-547,2545,1090,-1598,2031,-10138,-6328,-11022,-138,-271,55,910,359,-62,44
1551532118,0x6726,-982,4732,4785,100302250,-908,116,-371,236,176,-1412,0,-3,-1,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,2,-9,-904,114,-361,39
1551532119,0x6734,-1785,5803,479,100378500,-523,765,237,364,-792,70,145,-6,297,182,-549,-1153,12909,8669,4998,-1291,26,1,-25,-553,770,249,46
1551532119,0x6750,-898,7757,453,100586500,-562,86,782,68,488,-147,2,3,0,5752,-575,-98,15564,730,5064,63,13,0,-6,-575,85,789,41
1551532119,0x6735,-338,5062,5114,100401000,-139,30,983,310,486,-243,1,0,0,4824,-138,-33,-14252,347,-1226,-7981,5,-4,5,-147,35,968,40
1551532120,0x6737,-602,5385,269,100388250,734,333,-566,-312,-555,536,-2,-1,-1,3348,777,-2387,1924,14301,2438,7366,-1,1,-9,735,332,-557,42
1551532120,0x6e36,-2080,6796,138,100374250,266,-42,-962,-412,267,521,511,18,-1538,5037,310,2822,2359,6195,-14906,1514,-56,4,-38,325,-58,-923,41
1551532120,0x6e58,-834,4433,2657,100435000,396,-215,-876,-1526,2174,1988,-1,6,0,5006,377,2652,2337,6361,-14593,3092,3,5,-5,392,-221,-870,37
1551532120,0x6737,-668,5430,335,100386750,735,333,-571,-316,-550,516,2,0,1,3348,777,-2387,1924,14301,2438,7366,0,1,-14,735,332,-557,42
1551532120,0x6724,-2852,7222,301,100289500,862,668,-204,-747,-409,524,1728,-125,-434,1796,1061,-1988,5678,-7580,-10350,-8462,-36,343,17,898,325,-221,44
1551532121,0x6726,-870,4947,518,100304500,-908,117,-380,236,224,-1406,-1,3,-1,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,3,-18,-904,114,-361,39
1551532122,0x6734,-1652,6350,4721,100376250,-281,-27,-76,491,-716,-113,1000,-807,-269,978,-431,-1231,10932,10338,-545,-6461,163,-879,-274,-444,851,197,46
1551532122,0x6750,-858,7777,457,100589000,-559,85,793,68,492,-120,1,2,-1,5752,-575,-98,15564,730,5064,63,15,0,3,-575,85,789,41
1551532122,0x6735,-357,5049,5073,100404250,-140,33,975,299,491,-248,-1,-1,-1,4824,-138,-33,-14252,347,-1226,-7981,7,-1,7,-147,35,968,40
1551532122,0x6737,-719,5550,387,100389500,737,333,-571,-312,-507,544,-1,0,0,3348,777,-2387,1924,14301,2438,7366,1,1,-7,735,332,-557,42
1551532123,0x6e36,-2382,7122,340,100372000,366,-97,-947,-531,185,532,-382,111,1081,4940,383,2822,2865,6923,-14446,1901,-29,-70,-38,398,-54,-894,41
1551532123,0x6e58,-646,5110,4918,100436250,394,-212,-869,-1537,2187,1993,2,-7,1,5006,377,2652,2337,6361,-14593,3092,1,8,-8,392,-221,-870,37
1551532123,0x6737,-728,5774,4811,100383750,735,335,-567,-316,-555,536,4,3,0,3348,777,-2387,1924,14301,2438,7366,0,3,-10,735,332,-557,42
1551532124,0x6726,-1005,4658,588,100303750,-906,116,-375,241,224,-1392,0,8,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-2,2,-20,-904,114,-361,39
1551532125,0x6734,0,0,0,100374500,-539,918,820,-390,1374,-2012,1554,-297,-142,3335,-660,-744,-3509,4755,-6499,-13830,107,383,313,-647,534,506,46
1551532125,0x6750,-716,7746,570,100586250,-437,54,983,68,500,-120,5,-851,-59,5751,-533,-90,15678,685,4706,76,-155,-38,147,-538,81,815,41
1551532125,0x6735,-288,5168,5203,100406250,-140,33,982,299,486,-235,1,-1,1,4824,-138,-33,-14252,347,-1226,-7981,7,-1,13,-147,35,968,40
1551532126,0x6737,-735,5777,4833,100389000,738,334,-566,-316,-536,529,-1,-1,-1,3348,777,-2387,1924,14301,2438,7366,3,2,-9,735,332,-557,42
1551532126,0x6e36,-2186,7463,296,100375250,223,129,-798,-264,289,662,-740,-566,699,54,333,-2870,2961,-476,-16106,-165,-125,120,117,349,9,-916,41
1551532126,0x6e58,-653,5051,4935,100441750,395,-211,-879,-1537,2163,1995,-2,-1,-1,5006,377,2652,2337,6361,-14593,3092,0,10,-6,392,-221,-870,37
1551532127,0x6737,-792,5631,335,100390000,735,332,-563,-323,-561,521,-2,-2,-2,3348,777,-2387,1924,14301,2438,7366,0,0,-6,735,332,-557,42
1551532127,0x6726,-1039,4647,4669,100300250,-908,117,-380,241,224,-1392,0,0,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,2,-15,-904,114,-361,39
1551532128,0x6734,-1402,8065,227,100374750,-505,582,237,884,457,195,349,-310,312,2410,-587,-1135,3295,7951,-5998,-12585,109,-112,-69,-586,742,255,46
1551532128,0x6750,-717,7771,4627,100586250,-525,80,815,75,507,-112,1,0,1,5749,-534,-91,15676,687,4715,86,15,-1,-7,-539,81,814,41
1551532128,0x6735,-294,5098,13,100404000,-139,31,983,305,497,-256,0,0,0,4824,-138,-33,-14252,347,-1226,-7981,8,-4,14,-147,35,968,40
1551532129,0x6737,-645,5251,438,100389000,735,335,-579,-316,-536,544,1,1,0,3348,777,-2387,1924,14301,2438,7366,0,3,-22,735,332,-557,42
1551532129,0x6e36,-2274,7311,4898,100376500,329,-31,-731,-286,316,630,463,477,-944,5403,316,2822,2669,3114,-15829,1026,-2,26,189,331,-57,-920,41
1551532129,0x6e58,-674,5069,4972,100439750,395,-214,-872,-1526,2180,1974,1,-7,0,5006,377,2652,2337,6361,-14593,3092,2,6,-1,392,-221,-870,37
1551532129,0x6737,-701,5751,4939,100389250,735,334,-564,-329,-531,516,0,0,0,3348,777,-2387,1924,14301,2438,7366,0,2,-6,735,332,-557,42
1551532130,0x6726,-868,5035,561,100302500,-907,117,-382,241,217,-1398,2,2,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-2,2,-13,-904,114,-361,39
1551532131,0x6734,-1286,7927,466,100376750,-555,871,347,820,419,136,-158,181,201,1839,-480,-1148,7042,8886,-4348,-10999,-58,51,65,-490,806,265,46
1551532131,0x6750,-763,7602,501,100586250,-524,78,807,62,500,-99,-1,2,0,5749,-534,-91,15676,687,4715,86,14,-2,-6,-539,81,814,41
1551532131,0x6735,-886,4581,1177,100402750,-140,31,979,292,510,-268,-1,-2,0,4824,-138,-33,-14252,347,-1226,-7981,7,-4,10,-147,35,968,40
1551532132,0x6737,-509,5231,4924,100388000,736,334,-570,-316,-536,529,1,2,1,3348,777,-2387,1924,14301,2438,7366,1,2,-13,735,332,-557,42
1551532132,0x6e36,-2378,7221,4576,100378250,605,449,-1204,-262,238,790,107,472,687,5529,274,-2817,2494,2084,-16057,-223,298,330,-103,289,64,-934,41
1551532132,0x6e58,-649,5074,4922,100440250,394,-213,-871,-1520,2163,2001,1,-3,2,5006,377,2652,2336,6361,-14593,3092,4,6,0,392,-221,-870,37
1551532132,0x6737,-652,5618,4924,100387000,735,333,-566,-329,-550,508,0,0,1,3348,777,-2387,1924,14301,2438,7366,2,1,-19,735,332,-557,42
1551532133,0x6726,-946,4754,4822,100301250,-907,116,-373,241,200,-1412,0,3,2,3691,-1076,-2599,-3943,11422,-7297,-8318,-2,2,-11,-904,114,-361,39
1551532134,0x6734,-1434,7775,5047,100378250,-710,1225,338,888,363,211,-176,524,190,1966,-538,-1257,5973,9415,-4852,-10981,-167,425,177,-543,800,161,46
1551532134,0x6750,-917,7997,377,100585000,-523,81,817,68,512,-112,1,-6,0,5749,-534,-91,15676,687,4715,86,15,0,3,-539,81,814,41
1551532134,0x6735,-259,5070,5056,100402250,-138,32,982,292,504,-235,2,-2,0,4824,-138,-33,-14252,347,-1226,-7981,7,-3,11,-147,35,968,40
1551532135,0x6737,-683,5653,4526,100388250,738,338,-569,-316,-536,529,0,1,0,3348,777,-2387,1924,14301,2438,7366,3,5,-12,735,332,-557,42
1551532135,0x6e36,-2329,7431,4932,100373250,320,-155,-916,-280,308,667,-193,-411,127,5636,296,2852,2617,1090,-16132,410,8,-128,13,311,-27,-929,41
1551532135,0x6e58,-711,5118,261,100441000,395,-213,-873,-1532,2169,1995,2,0,1,5006,377,2652,2337,6361,-14593,3092,2,7,-2,392,-221,-870,37
1551532135,0x6737,-710,5541,765,100390750,736,333,-574,-323,-531,521,0,0,0,3348,777,-2387,1924,14301,2438,7366,0,1,-17,735,332,-557,42
1551532136,0x6726,-982,4694,4705,100302250,-904,117,-374,241,230,-1419,1,0,0,3691,-1076,-2599,-3943,11422,-7297,-8318,0,3,-12,-904,114,-361,39
1551532137,0x6734,-1331,7686,267,100377750,-558,930,349,884,361,44,261,-323,-240,1970,-447,-1204,6100,8575,-5530,-11274,-98,98,129,-459,837,219,46
1551532137,0x6750,-764,7993,4700,100586000,-522,80,819,51,507,-91,-1,6,2,5749,-534,-91,15676,687,4715,86,14,-2,3,-539,81,814,41
1551532137,0x6735,-344,5039,5180,100407000,-140,33,981,299,497,-222,-1,0,1,4824,-138,-33,-14252,347,-1226,-7981,8,-3,6,-147,35,968,40
1551532138,0x6737,-448,5123,1432,100386750,733,333,-568,-316,-531,529,-4,0,0,3348,777,-2387,1924,14301,2438,7366,-1,1,-11,735,332,-557,42
1551532138,0x6e36,-2365,7383,4695,100375000,245,8,-826,-467,168,712,-254,-1080,396,5427,384,-2772,3523,2888,-15736,-267,-153,-96,62,399,105,-889,41
1551532138,0x6e58,-620,4939,249,100435500,397,-214,-872,-1513,2169,1993,1,1,1,5006,377,2652,2336,6361,-14593,3092,2,6,-9,392,-221,-870,37
1551532138,0x6737,-643,5353,282,100387000,734,333,-570,-329,-550,516,-5,-3,0,3348,777,-2387,1924,14301,2438,7366,0,1,-13,735,332,-557,42
1551532139,0x6724,0,0,0,100290750,1474,-246,246,-558,-432,185,-643,-510,-58,3093,1118,-2083,-1187,-12651,-1990,-10149,553,-503,464,920,257,-217,44
1551532139,0x6726,-991,4667,4744,100301000,-907,119,-374,241,241,-1385,1,-4,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,4,-12,-904,114,-361,39
1551532140,0x6734,-1099,8289,4445,100375500,-451,848,224,894,296,94,61,-144,-98,1603,-422,-1212,8204,9419,-4000,-9819,-15,-2,8,-435,851,215,46
1551532140,0x6750,-824,7818,589,100587250,-523,78,819,51,518,-112,5,-12,-4,5749,-533,-91,15677,685,4710,86,16,0,-6,-539,81,815,41
1551532141,0x6735,-322,5222,5133,100402000,-139,31,975,305,497,-256,3,0,-3,4824,-138,-33,-14252,347,-1226,-7981,6,-4,9,-147,35,968,40
1551532141,0x6737,-629,5614,4614,100387750,736,334,-577,-312,-536,523,-2,-1,-2,3348,777,-2387,1924,14301,2438,7366,0,2,-15,735,332,-557,42
1551532141,0x6e36,-2615,7341,4702,100372000,368,115,-1072,-324,246,788,5,518,-570,5590,388,-2859,3449,1477,-15948,149,-34,95,-178,403,19,-893,41
1551532141,0x6e58,-709,5026,296,100434500,393,-212,-880,-1537,2163,1988,1,1,1,5006,377,2652,2336,6361,-14593,3092,3,7,-5,392,-221,-870,37
1551532142,0x6737,-585,5305,609,100386250,735,333,-572,-305,-524,544,1,-1,1,3348,777,-2387,1924,14301,2438,7366,1,2,-9,735,332,-557,42
1551532142,0x6726,-887,4269,710,100301750,-907,115,-373,248,206,-1385,-3,1,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-2,0,-11,-904,114,-361,39
1551532143,0x6750,-929,7884,335,100586250,-524,78,811,62,505,-91,1,1,0,5751,-524,-90,15701,685,4630,72,7,0,-4,-530,81,820,41
1551532143,0x6735,-286,5267,5217,100402250,-139,31,979,292,480,-248,2,1,0,4824,-138,-33,-14252,347,-1226,-7981,8,-6,0,-147,35,968,40
1551532144,0x6737,-784,5655,389,100387000,736,332,-567,-305,-536,515,2,-1,0,3348,777,-2387,1924,14301,2438,7366,0,0,-10,735,332,-557,42
1551532144,0x6e36,-2869,7519,4897,100372500,349,-20,-971,-244,286,793,520,-499,-101,5685,227,2848,2017,663,-16242,356,108,12,-21,241,-32,-950,41
1551532144,0x6e58,-564,4941,4556,100434750,394,-214,-874,-1520,2174,1980,-1,2,1,5006,377,2652,2337,6361,-14593,3092,1,6,-3,392,-221,-870,37
1551532144,0x6737,-738,5767,4802,100387500,735,332,-570,-312,-531,521,-3,2,0,3348,777,-2387,1924,14301,2438,7366,1,1,-21,735,332,-557,42
1551532145,0x6726,-918,4993,4717,100300250,-905,117,-369,236,217,-1392,1,2,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-2,1,-10,-904,114,-361,39
1551532147,0x6750,-701,7867,4523,100585250,-520,108,813,56,491,-105,-6,6,7,5751,-522,-90,15704,690,4618,70,9,27,-8,-529,81,821,41
1551532147,0x6735,-368,5210,5174,100404000,-139,31,981,305,491,-248,-1,2,1,4824,-138,-33,-14252,347,-1226,-7981,8,-4,10,-147,35,968,40
1551532148,0x6737,-737,5690,4828,100387500,738,334,-563,-316,-531,536,0,0,2,3348,777,-2387,1924,14301,2438,7366,3,2,-6,735,332,-557,42
1551532148,0x6e36,-3600,7056,1764,100376250,54,-15,-866,-65,249,836,-177,-45,44,348,173,-2861,1491,-3083,-16016,-457,-129,-35,96,184,19,-962,41
1551532148,0x6e58,-662,5085,4921,100439250,393,-213,-877,-1526,2169,1993,-3,0,0,5006,377,2652,2337,6361,-14593,3092,1,7,-6,392,-221,-870,37
1551532148,0x6737,-736,5770,4802,100386750,737,334,-563,-312,-550,508,-1,5,-1,3348,777,-2387,1924,14301,2438,7366,2,2,-6,735,332,-557,42
1551532148,0x6724,-2731,5300,4594,100288750,1026,372,84,-683,-99,-291,-101,17,-409,4658,1209,-1612,-9334,-8885,7843,-6393,76,132,129,949,239,-45,44
1551532148,0x6726,-1042,4617,590,100304750,-904,116,-377,224,217,-1406,1,-7,0,3691,-1076,-2599,-3943,11422,-7297,-8318,0,2,-15,-904,114,-361,39
1551532149,0x6734,-1115,8172,554,100372000,-576,669,395,1020,480,-60,-74,0,-6,1702,-564,-996,8153,8832,-2290,-10896,-9,-38,22,-566,708,372,46
1551532149,0x6750,-818,7705,543,100584750,-518,79,825,44,505,-91,-1,-4,1,5751,-520,-90,15709,690,4601,70,8,-2,2,-527,81,822,41
1551532150,0x6735,-463,5000,247,100400750,-138,30,984,299,491,-248,1,-1,0,4824,-138,-33,-14252,347,-1226,-7981,9,-4,15,-147,35,968,40
1551532150,0x6737,-767,5701,343,100389000,738,334,-570,-312,-536,529,2,-1,0,3348,777,-2387,1924,14301,2438,7366,3,2,-13,735,332,-557,42
1551532150,0x6e36,-3218,7527,4981,100372250,447,393,-826,-132,-168,796,350,-278,21,5723,420,-2474,3875,309,-15573,-3261,14,17,-31,433,376,-794,41
1551532150,0x6e58,-657,5153,4955,100435750,395,-213,-871,-1508,2180,1974,-1,10,0,5006,377,2652,2337,6361,-14593,3092,0,5,-3,392,-221,-870,37
1551532151,0x6737,-739,5694,4808,100387250,738,333,-568,-312,-555,529,-2,-2,0,3348,777,-2387,1924,14301,2438,7366,3,1,-11,735,332,-557,42
1551532151,0x6726,-981,4701,4743,100302500,-906,115,-373,230,206,-1406,0,-3,0,3691,-1076,-2598,-3944,11421,-7296,-8319,-2,1,-11,-904,114,-361,39
1551532153,0x6750,-884,7783,384,100585000,-518,80,813,68,499,-84,1,10,0,5751,-521,-90,15707,688,4609,71,8,-3,-7,-528,81,821,41
1551532153,0x6735,-376,5039,153,100400000,-141,32,983,310,497,-248,0,-1,0,4824,-138,-33,-14252,347,-1226,-7981,6,-2,14,-147,35,968,40
1551532153,0x6737,-755,5584,530,100388250,736,334,-568,-305,-550,508,-2,1,0,3348,777,-2387,1924,14301,2438,7366,1,2,-11,735,332,-557,42
1551532153,0x6e36,-3058,7799,4713,100373000,612,456,-844,-192,-89,776,-810,-891,-150,939,552,-2554,3078,-7565,-13439,-4595,56,175,-87,556,281,-757,41
1551532154,0x6e58,-699,5016,291,100437250,394,-215,-877,-1532,2163,1987,1,0,-1,5006,377,2652,2338,6361,-14593,3092,0,7,-2,392,-221,-870,37
1551532154,0x6737,-825,5671,471,100391750,735,333,-568,-316,-550,521,0,-2,0,3348,777,-2387,1924,14301,2438,7366,0,1,-11,735,332,-557,42
1551532154,0x6724,-2268,5524,4774,100287500,585,-167,-4,-688,-148,-209,1710,437,-558,4632,1175,-1990,-8670,-9417,8193,-6120,-354,-397,153,940,230,-157,44
1551532154,0x6726,-1037,4629,649,100300500,-908,115,-371,236,217,-1404,0,-2,-1,3691,-1076,-2598,-3944,11421,-7296,-8319,-3,3,-8,-904,114,-361,39
1551532155,0x6734,-1006,8247,655,100380000,-525,752,331,1004,345,60,-14,45,45,1337,-523,-1043,10048,9259,-1057,-8980,4,3,-14,-529,749,346,46
1551532155,0x6750,-772,7707,4566,100588750,-518,77,830,62,499,-105,2,-7,0,5750,-518,-89,15715,680,4584,79,6,-3,6,-525,80,823,41
1551532155,0x6735,-437,5026,157,100405500,-141,32,967,299,491,-243,1,0,-1,4824,-138,-33,-14252,347,-1226,-7981,6,-3,-1,-147,35,968,40
1551532156,0x6737,-748,5608,402,100389500,738,333,-564,-329,-555,521,2,-1,0,3348,777,-2387,1924,14301,2438,7366,2,1,-7,735,332,-557,42
1551532156,0x6e36,-2466,7589,4654,100372250,281,-116,-964,-294,107,724,-55,-227,751,662,428,-2775,3248,-5628,-14887,-2143,-150,-258,-63,441,99,-870,41
1551532156,0x6e58,-671,5045,4934,100436500,395,-214,-871,-1537,2163,1993,1,-3,-1,5006,377,2652,2337,6361,-14593,3092,2,6,0,392,-221,-870,37
1551532157,0x6737,-796,5588,421,100387750,737,333,-566,-329,-536,521,1,0,1,3348,777,-2387,1924,14301,2438,7366,0,4,-10,735,332,-557,42
1551532157,0x6724,-1822,6057,4519,100289500,560,-146,125,-544,-313,-444,-1118,-899,631,4907,1118,-1172,-10853,-7904,7649,-5447,-360,-468,28,921,322,96,44
1551532157,0x6726,-977,4738,484,100298500,-908,116,-383,230,230,-1398,-1,1,-2,3691,-1076,-2598,-3944,11421,-7296,-8319,0,2,-13,-904,114,-361,39
1551532158,0x6734,-927,8464,4620,100375500,-509,459,256,969,368,9,95,-147,262,1492,-535,-1112,9042,9556,-1929,-9573,70,-331,-73,-540,766,286,46
1551532158,0x6750,-769,7784,4591,100588750,-518,81,826,68,505,-99,-2,6,-2,5750,-518,-89,15715,680,4584,79,7,0,2,-525,80,823,41
1551532158,0x6735,-421,5024,143,100407750,-139,32,982,310,491,-256,-2,3,-1,4824,-138,-33,-14252,347,-1226,-7981,8,-3,13,-147,35,968,40
1551532159,0x6737,-706,5420,391,100388250,736,334,-571,-305,-531,521,-3,-2,-1,3348,777,-2387,1924,14301,2438,7366,0,2,-14,735,332,-557,42
1551532159,0x6e36,-1955,7168,58,100375250,597,215,-1051,-307,264,673,-59,463,-253,188,458,-2857,4018,-1625,-15789,-601,127,194,-191,470,21,-860,41
1551532159,0x6e58,-665,4888,365,100440750,395,-214,-879,-1513,2169,1987,0,1,0,5006,377,2652,2337,6361,-14593,3092,2,6,-8,392,-221,-870,37
